,index,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
110,"Micronesia, Federated States of",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,103.0,106.0,106.0,110.0,117.0,110.0,125.0,169.0,143.0,143.0,143.0,121.0,121.0,132.0,110.0,147.0,103.0,117.0,125.0,136.0,136.0,143.0,143.0,147.0,151.0
111,"Moldova, Republic of",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.138,0.092,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713,0.0,0.0,0.0,0.0,2.16,0.0,0.0,3.04,3.22,4.26,5.41,4.88,5.11,5.73,5.48,17.3,19.9,16.5,22.4,24.3,32.8,33.7,31.6,38.4,44.2,54.9,56.0,73.2,75.1,88.1,92.8,97.7,111.0,113.0,123.0,126.0,133.0,139.0,150.0,170.0,188.0,198.0,233.0,237.0,272.0,277.0,320.0,359.0,417.0,472.0,485.0,468.0,458.0,510.0,455.0,519.0,581.0,585.0,617.0,605.0,628.0,711.0,772.0,697.0,640.0,682.0,628.0,250.0,214.0,195.0,211.0,258.0,285.0,339.0,335.0,485.0,603.0,670.0,722.0,981.0,1180.0,1330.0,1480.0,1800.0,2030.0,2330.0,2380.0,2520.0,2550.0,3050.0,2680.0,1850.0,2360.0,2210.0,2340.0,2630.0,3160.0,3360.0,3820.0,4260.0,4620.0,4950.0,5230.0,5720.0,6480.0,7110.0,7780.0,8300.0,10600.0,11000.0,11400.0,12000.0,12900.0,13700.0,14500.0,15300.0,16100.0,16500.0,17200.0,18100.0,19200.0,20200.0,21100.0,21900.0,23100.0,23900.0,24800.0,25600.0,25800.0,26800.0,26300.0,26800.0,27200.0,27500.0,29600.0,29700.0,29600.0,30300.0,29700.0,27800.0,22400.0,21000.0,15900.0,12400.0,11400.0,11700.0,7310.0,6450.0,4690.0,3580.0,3790.0,4060.0,4410.0,4620.0,4940.0,5030.0,4980.0,5190.0,4540.0,4830.0,4950.0,4770.0,4900.0,4740.0,4790.0,4900.0,4810.0,5130.0
112,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,293.0,301.0,304.0,488.0,590.0,689.0,763.0,1140.0,1350.0,1290.0,1390.0,1970.0,1600.0,2050.0,1960.0,1950.0,2130.0,2480.0,2680.0,2850.0,3030.0,3280.0,3470.0,3740.0,4060.0,4390.0,4960.0,5770.0,6280.0,6860.0,6620.0,6720.0,6970.0,6430.0,9010.0,9600.0,10500.0,11500.0,10500.0,9900.0,12100.0,11000.0,9270.0,7930.0,7910.0,8030.0,7690.0,7690.0,7540.0,7490.0,7880.0,8270.0,8010.0,8580.0,8580.0,9410.0,12100.0,12000.0,13100.0,13800.0,21400.0,35100.0,43600.0,29600.0,23300.0,25300.0,26400.0,28100.0
113,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,518.0,542.0,557.0,619.0,702.0,722.0,715.0,722.0,773.0,801.0,1050.0,1130.0,1060.0,1260.0,1270.0,1320.0,1370.0,1330.0,1490.0,1620.0,1590.0,1730.0,1590.0,1710.0,1800.0,1840.0,1920.0,1880.0,1940.0,1930.0,1920.0,1360.0,1480.0,1290.0,1260.0,1330.0,1550.0,1670.0,1760.0,1210.0,1520.0,1670.0,1770.0,1890.0,2040.0,1750.0,2060.0,2060.0,2610.0,1680.0,2420.0,2410.0,2210.0,2150.0,2110.0,2240.0,2020.0,2030.0,2010.0
114,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,33.0,40.3,91.7,150.0,176.0,191.0,235.0,213.0,370.0,466.0,319.0,396.0,389.0,330.0,356.0,422.0,524.0,686.0,832.0,942.0,1090.0,2560.0,2930.0,3570.0,4180.0,3590.0,3560.0,3520.0,3060.0,3270.0,3370.0,3640.0,3770.0,3080.0,3960.0,4420.0,4260.0,5460.0,5410.0,5620.0,5820.0,7290.0,8200.0,8040.0,9630.0,11100.0,11100.0,11500.0,12700.0,13100.0,15900.0,15900.0,15800.0,17000.0,17800.0,17800.0,17800.0,18900.0,20100.0,21200.0,22900.0,23100.0,24300.0,25600.0,27600.0,29000.0,29600.0,30400.0,31100.0,31300.0,32400.0,33600.0,37500.0,38100.0,37500.0,43400.0,45600.0,47400.0,50300.0,52900.0,52600.0,56200.0,56800.0,59100.0,58800.0,59700.0,61100.0,61100.0,63700.0,66400.0
115,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,11.0,11.0,11.0,62.3,51.3,66.0,47.7,51.3,58.7,40.3,66.0,66.0,58.7,29.3,51.3,55.0,47.7,55.0,58.7,44.0,58.7,902.0,931.0,1070.0,1080.0,1140.0,1380.0,1550.0,1770.0,1820.0,1800.0,1880.0,2630.0,1990.0,1660.0,2140.0,2000.0,2130.0,1870.0,2780.0,3240.0,2980.0,3610.0,3300.0,3560.0,3150.0,2880.0,2560.0,2710.0,2870.0,2640.0,3200.0,2480.0,2530.0,1960.0,1510.0,1140.0,978.0,978.0,1010.0,1040.0,1020.0,1020.0,1000.0,1080.0,1060.0,1110.0,1090.0,1170.0,1110.0,1170.0,1320.0,1560.0,1540.0,1860.0,1870.0,1770.0,1920.0,2190.0,2180.0,2440.0,2640.0,3110.0,2980.0,4060.0,8270.0,6310.0,7730.0,8020.0,8290.0
116,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.0,3050.0,3090.0,2940.0,2980.0,3000.0,3070.0,3030.0,3110.0,3220.0,3090.0,3230.0,3180.0,3190.0,1030.0,411.0,308.0,297.0,7.33,25.7,154.0,103.0,803.0,917.0,1130.0,1310.0,1460.0,1420.0,1660.0,2100.0,2410.0,2780.0,2720.0,2590.0,2880.0,2640.0,2860.0,2730.0,2810.0,3620.0,2930.0,3220.0,4620.0,5100.0,4900.0,4110.0,4670.0,4590.0,4900.0,5170.0,5150.0,5090.0,5510.0,5630.0,5580.0,5760.0,6550.0,6680.0,6760.0,4950.0,4090.0,4430.0,4240.0,4140.0,4850.0,5310.0,6200.0,6910.0,7210.0,7450.0,8040.0,8940.0,10100.0,8690.0,9160.0,9790.0,12400.0,11500.0,12800.0,12800.0,9730.0,10200.0,13100.0,15100.0,11900.0,13000.0,16200.0,22200.0,25000.0,25400.0,26400.0
117,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1150.0,1390.0,1570.0,1620.0,1720.0,1770.0,1820.0,1660.0,1640.0,2020.0,1760.0,1870.0,1960.0,2310.0,2330.0,2360.0,3330.0,3070.0,3100.0,2770.0,3370.0,2600.0,3710.0,3960.0,4200.0,4230.0,4280.0
118,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,33.0,33.0,47.7,47.7,66.0,66.0,88.0,77.0,84.3,99.0,103.0,103.0,114.0,114.0,114.0,125.0,125.0,125.0,125.0,125.0,125.0,161.0,158.0,158.0,158.0,125.0,125.0,121.0,114.0,110.0,106.0,103.0,103.0,99.0,91.7,84.3,80.7,77.0,66.0,66.0,62.3,44.0,44.0,44.0,40.3,44.0,40.3,40.3,44.0,47.7,47.7,47.7,48.9,50.3
119,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,29.3,29.3,36.7,40.3,44.0,47.7,55.0,58.7,66.0,80.7,80.7,88.0,99.0,150.0,180.0,191.0,213.0,253.0,400.0,227.0,198.0,268.0,422.0,425.0,352.0,282.0,337.0,329.0,513.0,542.0,454.0,443.0,493.0,702.0,677.0,698.0,861.0,977.0,894.0,767.0,1070.0,1290.0,1470.0,1700.0,2410.0,2460.0,2760.0,2230.0,3190.0,3040.0,3240.0,2600.0,2810.0,2640.0,3050.0,2530.0,2580.0,3390.0,4190.0,4900.0,5280.0,5530.0,6290.0,7670.0,6020.0,8850.0,9110.0,9460.0
120,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0,3870.0,3650.0,3330.0,3140.0,3120.0,3770.0,4170.0,5950.0,4650.0,4730.0,4220.0,3710.0,3530.0,4800.0,4410.0,5680.0,4090.0,3410.0,3850.0,4220.0,4040.0,4240.0,4370.0,4950.0,4980.0,5340.0,5140.0,4750.0,5420.0,6220.0,6310.0,6690.0,7220.0,7980.0,8030.0,8140.0,9020.0,9020.0,9430.0,9630.0,9790.0,10900.0,10600.0,10300.0,11900.0,11300.0,11500.0,11600.0,11600.0,12500.0,13100.0,12900.0,13300.0,14600.0,14300.0,14300.0,15300.0,16200.0,16600.0,18100.0,18600.0,18900.0,19900.0,20900.0,22100.0,24900.0,27600.0,25800.0,24600.0,22400.0,8660.0,14500.0,22000.0,22200.0,23300.0,27300.0,27200.0,30600.0,33600.0,34400.0,38000.0,38000.0,41300.0,40800.0,45000.0,41500.0,38600.0,38700.0,37300.0,39900.0,44000.0,43300.0,40700.0,33500.0,37200.0,34600.0,35000.0,23400.0,14700.0,31100.0,44600.0,47300.0,50500.0,51300.0,55000.0,54800.0,55300.0,58400.0,61000.0,65100.0,64500.0,66800.0,67200.0,73500.0,75900.0,83400.0,91200.0,96900.0,100000.0,104000.0,107000.0,114000.0,116000.0,142000.0,141000.0,158000.0,165000.0,160000.0,153000.0,169000.0,164000.0,170000.0,187000.0,177000.0,164000.0,134000.0,137000.0,144000.0,147000.0,144000.0,152000.0,146000.0,162000.0,163000.0,171000.0,171000.0,171000.0,172000.0,173000.0,183000.0,175000.0,177000.0,171000.0,172000.0,177000.0,177000.0,180000.0,182000.0,178000.0,173000.0,173000.0,176000.0,170000.0,182000.0,169000.0,166000.0,166000.0,159000.0,167000.0,167000.0,165000.0,162000.0
